inst_code,inst,major_code,major,min_score
9001,北京大学医学部,04,口腔医学(本博连读),704
0001,北京大学,58,理科试验班类(理科基础类专业)(数学类),699
9001,北京大学医学部,02,临床医学(本博连读),699
9001,北京大学医学部,05,口腔医学,699
9248,上海交通大学医学院,02,临床医学(八年制本博连读，法语班),698
0003,清华大学,1A,理科试验班类(物理基础类)[物理学(等专业)],697
0003,清华大学,20,临床医学类(临床医学),697
0248,上海交通大学,02,电子信息类(IEEE试点班，含双学士学位项目)(计算机科学与技术、信息工程、信息安全、自动化),696
0246,复旦大学,22,理科试验班(含自科技科工科)[数学类、微电子科学与工程(集成电路领军人才班，本研贯通)],695
0246,复旦大学,25,工科试验班(新工科本研贯通)(智能科学与技术、微电子科学与工程、人工智能),695
0248,上海交通大学,01,人工智能(卓越人才试点班),695
9248,上海交通大学医学院,01,临床医学(八年制本博连读),695
9248,上海交通大学医学院,03,临床医学(八年制本博连读，口腔方向),695
0335,浙江大学,4T,工科试验班(竺可桢学院图灵班)(计算机科学与技术、信息安全、人工智能),695
0246,复旦大学,17,经济学类(拔尖学生培养基地)[经济学、经济学(数理经济方向拔尖项目)、经济学(国际项目UIPE)、金融学、国际经济与贸易(国际经济学)、国际经济与贸易(国际经济学方向)、财政学、保险学],694
0002,中国人民大学,08,法学,693
9001,北京大学医学部,07,药学(本硕连读),692
9246,复旦大学医学院,61,临床医学(8年制本博连读，卓越医生计划),692
9001,北京大学医学部,01,基础医学(本博连读),691
9001,北京大学医学部,03,临床医学,691
4430,中国科学院大学,0C,人工智能,691
9001,北京大学医学部,06,预防医学(本硕连读),690
0248,上海交通大学,06,机械类(钱学森工程科学试点班，含双学士学位项目)(机械工程、能源与动力工程),690
0246,复旦大学,51,技术科学试验班(拔尖学生培养基地)[微电子科学与工程、智能科学与技术(智能信息与系统方向)、电子信息科学与技术、通信工程、生物医学工程、光电信息科学与工程、信息安全、电子科学与技术、材料物理、计算机科学与技术、航空航天类、保密技术、数据科学与大数据技术],689
0248,上海交通大学,22,金融学(含金融学、计算机双学士学位项目),689
0246,复旦大学,18,经济管理试验班(财务管理、工商管理、管理科学、信息管理与信息系统、会计学、市场营销、统计学),688
0246,复旦大学,33,自然科学试验班(拔尖学生培养基地)(物理学、大气科学、化学、能源化学、高分子材料与工程、生物科学、生物技术、生态学、环境科学、心理学),688
0248,上海交通大学,GA,工科试验班类(信息类)(电子信息类、生物医学工程),688
0335,浙江大学,4D,工科试验班(信息)(计算机科学与技术、信息安全、软件工程、工业设计、光电信息科学与工程、电子科学与技术、微电子科学与工程、信息工程、自动化、生物医学工程),688
0002,中国人民大学,06,金融学类(金融学、金融工程、保险学、信用管理),688
0006,北京航空航天大学,06,工科试验班类(未来空天领军计划)(智能飞行器技术、智能感知工程、智能制造工程、飞行器设计与工程、飞行器动力工程、材料科学与工程、交通运输、人工智能、网络空间安全、空天智能电推进技术),687
0248,上海交通大学,L1,理科试验班类(含致远，吴文俊、李政道班，双学士学位项目)(数学与应用数学、统计学、物理学、应用物理学、天文学),687
0335,浙江大学,4A,工科试验班(过程装备与控制工程、车辆工程、能源与环境系统工程、机械工程、电气工程及其自动化、电子信息工程、工程力学、飞行器设计与工程),687
4430,中国科学院大学,0A,电气工程及其自动化,687
4430,中国科学院大学,0B,电子信息工程,687
0002,中国人民大学,18,人工智能(拔尖班),687
0006,北京航空航天大学,01,工科试验班类(计算机拔尖计划)(计算机科学与技术),686
0248,上海交通大学,21,经济管理试验班(含双学士学位项目)[经济学、金融学、会计学、工商管理、人力资源管理、大数据管理与应用(大数据和商务管理)],686
4430,中国科学院大学,0D,计算机科学与技术,686
9001,北京大学医学部,0A,医学技术类(医学检验技术、医学影像技术),685
0006,北京航空航天大学,02,理科试验班类(华罗庚数学拔尖计划)(数学与应用数学),685
0284,南京大学,13,人工智能,685
4430,中国科学院大学,02,物理学,685
4430,中国科学院大学,08,理论与应用力学,685
0284,南京大学,08,电子信息类(电子信息科学与技术、通信工程、微电子科学与工程),684
0284,南京大学,12,计算机科学与技术,684
0284,南京大学,15,理科试验班类(匡亚明学院大理科班)[化学类(数学物理生物计算机天文)],684
0248,上海交通大学,GB,工科试验班类(机电类)[机械类、航空航天工程、智慧能源工程、可持续能源(未来技术学院)],684
9248,上海交通大学医学院,06,口腔医学(5+3一体化),684
4430,中国科学院大学,01,数学与应用数学,684
4430,中国科学院大学,0E,网络空间安全,684
0002,中国人民大学,Z4,数学类(财政学与数学双主学位项目)(数学与应用数学、数据计算及应用),684
0284,南京大学,07,理科试验班(数理科学类)(数学与应用数学、信息与计算科学、统计学、物理学、应用物理学、声学、天文学、空间科学与技术、大气科学、应用气象学),683
0284,南京大学,14,软件工程,683
0284,南京大学,80,金融工程(计算机金融实验班),683
9248,上海交通大学医学院,13,医学试验班(临床方向)[临床医学(五年制)],683
4430,中国科学院大学,04,天文学,683
4430,中国科学院大学,05,人文地理与城乡规划,683
4430,中国科学院大学,09,材料科学与工程,683
0284,南京大学,05,经济管理试验班[经济学、金融学、金融工程、保险学、经济学(产业经济学方向)、工商管理、市场营销、会计学、财务管理、电子商务、工商管理(人力资源方向)、国际经济与贸易],682
0284,南京大学,S1,技术科学试验班[数字经济、智能科学与技术(智能化软件、集成电路)],682
9335,浙江大学医学院,9A,临床医学(5+3一体化培养),682
0358,中国科学技术大学,C0,理科试验班类[数学类(华罗庚数学科技英才班)、物理学类(严济慈物理科技英才班)、空间科学与技术(赵九章现代地球和空间科技英才班)、数学类、物理学类、空间科学与技术、统计学、金融学、工商管理、管理科学],682
0358,中国科学技术大学,C1,工科试验班[计算机类(华夏计算机科技英才班)、电子信息类(信息科技英才班)、电子信息类(网络空间科技英才班)、电子信息类(集成电路科技英才班)、力学类(钱学森力学科技英才班)、计算机类、电子信息类、理论与应用力学、机械设计制造及其自动化、能源与动力工程、安全工程、核工程类],682
4430,中国科学院大学,06,生物科学,682
0002,中国人民大学,21,统计学类(经济统计学、应用统计学、统计学、数据科学与大数据技术),682
0002,中国人民大学,22,计算机类(计算机科学与技术、软件工程、信息安全、数据科学与大数据技术、信息管理与信息系统),682
0027,北京师范大学,1R,数学类[数学与应用数学、统计学、数学与应用数学(励耘实验班)],681
0610,四川大学,78,口腔医学(八年制),681
0247,同济大学,01,工科试验班(国豪精英班),681
4430,中国科学院大学,03,化学,681
4430,中国科学院大学,0F,环境科学,681
0002,中国人民大学,03,经济学类(经济学、国民经济管理、能源经济、国际经济与贸易、数字经济),681
0487,华中科技大学,2J,临床医学(八年制),680
0284,南京大学,19,临床医学(5+3一体化),680
0272,上海财经大学,05,金融学(双学士学位、金融学和统计学),680
0025,首都医科大学,01,临床医学(阶平班),680
9246,复旦大学医学院,63,临床医学(5年制，卓越医生计划),679
0487,华中科技大学,1A,光电信息科学与工程(未来技术学院本硕博),679
0610,四川大学,70,临床医学(八年制),679
0002,中国人民大学,05,工商管理类[工商管理、财务管理、会计学、市场营销、管理科学(商业数据分析方向)、贸易经济],679
9001,北京大学医学部,08,英语(医学英语),678
0006,北京航空航天大学,07,理科试验班类(国际卓越工程师试验班)(数学与应用数学、信息与计算科学、工程力学、应用物理学),678
0006,北京航空航天大学,10,工科试验班类(信息类)(计算机科学与技术、人工智能、虚拟现实技术、智能感知工程、网络空间安全、电子信息工程、通信工程、电子科学与技术、集成电路设计与集成系统、光电信息科学与工程、电磁场与无线技术、交通运输、软件工程、自动化、电气工程及其自动化、机器人工程、信息对抗技术、信息安全、微电子科学与工程、测控技术与仪器、探测制导与控制技术、遥感科学与技术),678
0213,哈尔滨工业大学,08,工科试验班(英才本硕博连读)(飞行器设计与工程、自动化、电气工程及其自动化、微电子科学与工程、通信工程、电子信息工程、计算机科学与技术、数据科学与大数据技术、信息安全、机械电子工程、机器人工程、焊接技术与工程、材料科学与工程、电子封装技术、能源与动力工程、飞行器动力工程、智能感知工程、测控技术与仪器、土木工程、环境工程、道路桥梁与渡河工程、智慧建筑与建造、新能源材料与器件、计算金融),678
9335,浙江大学医学院,9D,医学试验班类(临床医学、口腔医学),678
9246,复旦大学医学院,67,基础医学(拔尖学生培养基地),677
0213,哈尔滨工业大学,11,工科试验班(机器人与智能装备)(机械设计制造及其自动化、机械电子工程、飞行器制造工程、工业工程、机器人工程、智能制造工程、仿生科学与工程、焊接技术与工程、电子封装技术、能源与动力工程、飞行器动力工程、核工程与核技术、储能科学与工程、精密仪器、智能感知工程、测控技术与仪器),677
0487,华中科技大学,14,电子信息类(光电信息学院)[光电信息科学与工程(光电子芯片、光通信、智能光电集成系统)],677
0272,上海财经大学,01,会计学,677
0247,同济大学,J1,数学与应用数学(数学拔尖学生培养),677
0698,西安交通大学,1D,智能制造工程(钱学森班本研一体),677
0006,北京航空航天大学,11,理科试验班类(含数学与应用数学、应用物理学、化学、空间科学与技术等，具体专业方向详见学校招生信息网报考指南专栏),676
0286,东南大学,15,工科试验班(吴健雄班)[信息工程(等四年制理工科专业)],676
J002,国防科技大学,A8,计算机科学与技术(天河拔尖班),676
0610,四川大学,76,口腔医学(五年制),676
0486,武汉大学,C1,理科试验班(弘毅学堂)(数学与应用数学、物理学、化学、生物科学、地理科学),676
0487,华中科技大学,1E,计算机类(计算机学院)(计算机科学与技术、数据科学与大数据技术、智能科学与技术),675
0025,首都医科大学,05,口腔医学(5+3一体化),675
0007,北京理工大学,02,工科试验班(徐特立英才班)(飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、智能无人系统技术、车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程、能源与动力工程(含管理双学位)、自动化、电气工程及其自动化、计算机科学与技术、软件工程、人工智能、数据科学与大数据技术、网络空间安全、密码科学与技术、光电信息科学与工程、测控技术与仪器、智能感知工程、电子信息工程、电子科学与技术、通信工程、信息对抗技术、微电子科学与工程),674
8213,哈尔滨工业大学(深圳),02,工科试验班(计算机与电子通信)(计算机科学与技术、数据科学与大数据技术、通信工程、光电信息科学与工程),674
0487,华中科技大学,11,电子信息类(电信学院)(电子信息工程、通信工程、电磁场与无线技术),674
0025,首都医科大学,02,口腔医学(阶平班),674
0247,同济大学,10,工科试验班(信息类)(计算机科学与技术、信息安全、数据科学与大数据技术、电气工程及其自动化、自动化、通信工程、人工智能、微电子科学与工程、软件工程、测绘工程、光电信息科学与工程),674
0486,武汉大学,D4,临床医学(八年制),674
0486,武汉大学,E8,计算机类(计算机学院)(计算机科学与技术、人工智能、软件工程),674
0006,北京航空航天大学,09,工科试验班类(航空H航天类)(智能飞行器技术、飞行器控制与信息工程、智能制造工程、飞行器设计与工程、飞行器动力工程、材料科学与工程、纳米材料与技术、能源与动力工程、工程力学、飞行器环境与生命保障工程、机械工程、飞行器制造工程、微机电系统工程、工业设计、机器人工程、生物医学工程、车辆工程、交通运输、飞行器适航技术、土木工程、飞行器质量与可靠性、安全工程、探测制导与控制技术、无人驾驶航空器系统工程、空天智能电推进技术),673
0487,华中科技大学,0T,电气工程及其自动化,673
0487,华中科技大学,1Q,自动化类(人工智能、自动化),673
0025,首都医科大学,03,临床医学(5+3一体化),673
0486,武汉大学,B8,计算机类(国家网络安全学院)(信息安全、网络空间安全、密码科学与技术),673
0698,西安交通大学,1J,工程力学(国家拔尖计划),673
0213,哈尔滨工业大学,10,工科试验班(计算机与电子通信)(通信工程、电磁场与无线技术、电子信息工程、遥感科学与技术、信息对抗技术、智能测控工程、计算机科学与技术、信息安全、网络空间安全、物联网工程、软件工程、人工智能、数据科学与大数据技术、光电信息科学与工程),672
0486,武汉大学,B3,数学类(数学与应用数学、信息与计算科学、统计学、数据科学与大数据技术),672
0486,武汉大学,D3,金融学类(弘毅学堂数理经济与数理金融试验班)(经济学、金融学),672
0286,东南大学,08,电子信息类(信息工程、电子科学与技术、海洋信息工程),671
0247,同济大学,09,工科试验班(智能化制造与先进材料类)(新能源材料与器件、材料科学与工程、机械设计制造及其自动化、能源与动力工程、智能制造工程、飞行器制造工程、建筑环境与能源应用工程),671
0486,武汉大学,B6,生物科学类(生物科学、生物技术、生态学),671
0213,哈尔滨工业大学,09,工科试验班(航天与自动化)[复合材料与工程、智能材料与结构、飞行器设计与工程、飞行器环境与生命保障工程、空间科学与技术、电子科学与技术、微电子科学与工程、自动化、探测制导与控制技术、智能装备与系统、电气工程及其自动化、建筑电气与智能化、能源互联网工程、光电信息科学与工程(光学工程方向)],670
0487,华中科技大学,0G,能源动力类(能源与动力工程、新能源科学与工程、储能科学与工程),670
0247,同济大学,12,临床医学(5+3一体化),670
8213,哈尔滨工业大学(深圳),01,工科试验班(自动化与电气工程)(自动化、电气工程及其自动化),669
0269,华东师范大学,55,数学与应用数学,669
0055,南开大学,18,理科试验班(数学与大数据)(数学与应用数学、信息与计算科学、数据科学与大数据技术、统计学),669
0610,四川大学,69,临床医学(五年制),669
0247,同济大学,11,医学试验班[临床医学(本博贯通培养)、临床医学、口腔医学、生物技术、生物信息学],669
0486,武汉大学,C6,法学,669
0698,西安交通大学,3A,工科试验班(智能电气与信息类)(电气工程及其自动化、能源互联网工程、信息工程、电子科学与技术、微电子科学与工程、物联网工程、计算机科学与技术、自动化、软件工程、网络空间安全、生物医学工程),669
0699,西北工业大学,03,航空航天类(智慧三航本研衔接班)(飞行器设计与工程、计算机科学与技术),669
0007,北京理工大学,06,工科试验班(信息科学技术)(自动化、电气工程及其自动化、机器人工程、计算机科学与技术、软件工程、人工智能、数据科学与大数据技术、网络空间安全、密码科学与技术、信息对抗技术),668
0286,东南大学,10,计算机类(计算机科学与技术、软件工程、网络空间安全、人工智能),668
8213,哈尔滨工业大学(深圳),03,工科试验班(机器人与智能装备)(机器人工程、机械设计制造及其自动化、电子封装技术、能源与动力工程),668
0487,华中科技大学,09,机械类[机械设计制造及其自动化(智能制造、先进电子制造、机器人)、工业工程、测控技术与仪器],668
0422,山东大学,44,临床医学(本博连读，齐鲁医学堂),668
0486,武汉大学,E6,临床医学(5+3一体化),668
0486,武汉大学,F7,工科试验班(电气类)(电气工程及其自动化、自动化、储能科学与工程),668
0486,武汉大学,G1,电子信息类[通信工程、电波传播与天线、电子信息工程(含电子信息方向、光电子方向、机器人方向)],668
0698,西安交通大学,2B,工科试验班(智慧能源与智能制造类专业预选)(材料科学与工程、飞行器设计与工程、飞行器动力工程、工程力学、化学工程与工艺、过程装备与控制工程、机械工程、智能制造工程、工业设计、车辆工程、测控技术与仪器、能源与动力工程、新能源科学与工程、核工程与核技术、环境工程、人居环境科学与技术),668
0699,西北工业大学,07,航空航天类(黄玉珊航空班)(飞行器设计与工程),668
0384,厦门大学,13,工商管理类[人力资源管理、工商管理、市场营销(含数智营销方向)、旅游管理],668
0006,北京航空航天大学,1A,工科试验班类(国际合作专项)(飞行器动力工程),667
0007,北京理工大学,07,工科试验班(电子信息实验班)(光电信息科学与工程、测控技术与仪器、智能感知工程、电子信息工程、电子科学与技术、通信工程、微电子科学与工程),667
0027,北京师范大学,1S,物理学类[物理学、计算机科学与技术、人工智能、信息管理与信息系统、天文学、物理学(励耘实验班)],667
0013,北京邮电大学,02,计算机类(元班)(计算机科学与技术、网络空间安全),667
0614,电子科技大学,B7,计算机科学与技术(互联网交叉复合型精英人才双学位培养计划),667
9246,复旦大学医学院,74,医学试验班(拔尖学生培养基地)(预防医学、药学、公共事业管理),667
0487,华中科技大学,01,数学类(数学与应用数学、统计学、信息与计算科学),667
2121,南方医科大学,01,临床医学(本硕博连读),667
0272,上海财经大学,0S,统计学类[统计学(实验班)、经济统计学(金融统计与风险管理)、数据科学与大数据技术(理学)],667
0486,武汉大学,G4,遥感科学与技术,667
0007,北京理工大学,04,工科试验班(宇航与机电类)(飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、智能无人系统技术),666
0614,电子科技大学,B1,电子信息类(信息与通信)(通信工程、电子信息工程、网络工程、物联网工程、信息对抗技术),666
0614,电子科技大学,B3,计算机类(计算机科学与技术、人工智能、数据科学与大数据技术、网络空间安全),666
0614,电子科技大学,B6,物联网工程(互联网交叉复合型精英人才双学位培养计划),666
0272,上海财经大学,08,金融学(中外合作办学)(银行与国际金融),666
0247,同济大学,05,经济管理试验班(工程管理、信息管理与信息系统、物流管理、会计学、金融学),666
0247,同济大学,06,工科试验班(建筑规划景观与设计类)(建筑学、历史建筑保护工程、城乡规划、风景园林、城市设计、工业设计),666
0699,西北工业大学,18,计算机类(计算机科学与技术、数据科学与大数据技术、人工智能、物联网工程),666
0007,北京理工大学,05,工科试验班(智能制造与智能车辆菁英班)[车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程、能源与动力工程(含管理双学位)],665
0614,电子科技大学,B2,工科试验班(电子工程类)(电子科学与技术、电磁场与无线技术),665
0614,电子科技大学,C2,电子信息类(光电集成与光网络)(光电信息科学与工程、信息工程),665
J002,国防科技大学,A1,计算机类[计算机科学与技术(计算机系统方向)、计算机科学与技术(并行计算方向)、计算机科学与技术(大数据方向)、软件工程、网络工程、信息安全],665
J002,国防科技大学,A9,理论与应用力学(航天力学拔尖班),665
0055,南开大学,11,金融学类(金融学、保险学、金融工程、精算学、金融科技),665
0247,同济大学,48,技术科学试验班[交通工程、交通运输、车辆工程(汽车)、车辆工程],665
0486,武汉大学,B4,物理学类(物理学、微电子科学与工程),665
0384,厦门大学,12,会计学(含会计学、财务管理、审计学),665
0013,北京邮电大学,05,计算机类(计算机科学与技术、网络工程、数据科学与大数据技术),664
0026,北京中医药大学,01,中医学(领军人才培养计划),664
0286,东南大学,14,生物医学工程(学制七年本硕连读),664
0269,华东师范大学,65,数据科学与大数据技术,664
0561,华南理工大学,14,信息工程(创新班),664
0561,华南理工大学,42,计算机类(计算机科学与技术、网络工程、信息安全),664
0487,华中科技大学,0X,生物医学工程类(国家生命科学与技术人才试验班)(生物医学工程、生物信息学),664
0055,南开大学,12,临床医学(5+3一体化),664
0055,南开大学,3S,理科试验班(物理与光电信息技术工程)(物理学、应用物理学、光电信息科学与工程、电子信息科学与技术、微电子科学与工程、电子科学与技术、通信工程),664
0486,武汉大学,B5,化学类(化学、应用化学),664
0486,武汉大学,F8,工科试验班(智能机器人试验班)(智能制造工程、机械设计制造及其自动化),664
0486,武汉大学,F9,工科试验班(动力与机械类)(机械设计制造及其自动化、智能制造工程、能源与动力工程、核工程与核技术、能源化学工程),664
9614,电子科技大学(沙河校区),S4,集成电路设计与集成系统(国家示范性微电子学院),663
0055,南开大学,21,工科试验班(信息科学与技术)(计算机科学与技术、信息安全、物联网工程、密码科学与技术、自动化、智能科学与技术、软件工程),663
0422,山东大学,28,口腔医学(5+3一体化),663
0698,西安交通大学,3D,会计学,663
0027,北京师范大学,1Q,社会科学试验班[经济学(励耘实验班)、工商管理(数字企业管理实验班)、金融学、金融科技、会计学、国际经济与贸易、法学(卓越实验班)、社会学、人力资源管理、公共事业管理],662
0614,电子科技大学,C1,工科试验班(机器人、电气信息、智能制造)(机器人工程、电气工程及其自动化、机械设计制造及其自动化、智能电网信息工程、工业工程),662
0286,东南大学,05,建筑类(建筑学、城乡规划、风景园林),662
0286,东南大学,12,理科试验班(数学与应用数学、信息与计算科学、统计学、应用物理学、物理学、工程力学、密码科学与技术),662
0269,华东师范大学,57,统计学(双学位),662
0269,华东师范大学,58,物理学,662
0269,华东师范大学,64,软件工程,662
0561,华南理工大学,18,材料类(创新班)(高分子材料与工程、材料科学与工程、功能材料、生物材料),662
0487,华中科技大学,04,物理学类(物理学、应用物理学),662
0487,华中科技大学,0D,材料类(3D打印、智能成型、智能材料、新能源)(材料成型及控制工程、材料科学与工程),662
0272,上海财经大学,0P,数据科学与大数据技术(工学),662
0486,武汉大学,F3,信息管理与信息系统,662
0698,西安交通大学,3B,工科试验班(智慧能源与智能制造类含中外合作双学位)[能源与动力工程、能源与动力工程(热流国际班)、新能源科学与工程、核工程与核技术、环境工程、人居环境科学与技术、化学工程与工艺、过程装备与控制工程、机械工程、智能制造工程、工业设计、车辆工程、飞行器设计与工程、材料科学与工程、工程力学、飞行器动力工程、测控技术与仪器],662
0614,电子科技大学,DN,航空航天工程(智能无人机拔尖人才实验班),661
0286,东南大学,06,工科试验班(碳中和与智能制造实验班)(智能车辆工程、新能源科学与工程、机器人工程、电动载运工程、智能感知工程、测控技术与仪器、机械工程、核工程与核技术、建筑环境与能源应用工程、环境工程、电气工程及其自动化、能源与动力工程、自动化),661
0561,华南理工大学,16,自动化(创新班),661
0272,上海财经大学,0C,经济学,661
0610,四川大学,71,临床医学(卓越检验医师试验班),661
0247,同济大学,07,工科试验班(智慧建造与低碳环境类)(土木工程、智能建造、环境工程、给排水科学与工程、环境科学),661
0486,武汉大学,G3,测绘类(测绘工程、导航工程),661
0699,西北工业大学,10,航空航天类(飞行器设计与工程、飞行器动力工程、飞行器控制与信息工程、航空航天工程),661
0699,西北工业大学,16,电子信息类(电子信息工程、电子科学与技术、通信工程、探测制导与控制技术),661
0013,北京邮电大学,03,通信工程(大类招生),660
0055,南开大学,10,经济学类(经济学、国际经济与贸易、财政学、商务经济学、数字经济),660
0422,山东大学,10,数学类(数学与应用数学、信息与计算科学、统计学),660
0610,四川大学,33,数学与应用数学(基地班),660
0056,天津大学,12,工科试验班(智能与计算类)(人工智能、网络空间安全、计算机科学与技术、软件工程),660
0384,厦门大学,15,数学类(数学与应用数学、统计学、信息与计算科学),660
0384,厦门大学,24,计算机类(计算机科学与技术、网络空间安全、人工智能、软件工程、数字媒体技术),660
0013,北京邮电大学,06,软件工程,659
0141,大连理工大学,95,计算机科学与技术(国家基础学科拔尖学生培养计划基地班),659
J002,国防科技大学,A2,电子信息类(电子信息工程、电子科学与技术、通信工程、微电子科学与工程、信息工程、集成电路设计与集成系统、光电信息科学与工程),659
0276,华东政法大学,05,法学(国际经济法),659
0561,华南理工大学,15,信息工程,659
0487,华中科技大学,2K,临床医学类(临床医学、医学影像学、儿科学、口腔医学、麻醉学),659
0183,吉林大学,9N,临床医学(5+3一体化),659
0610,四川大学,36,数学与应用数学(数学与智能科技双学士学位),659
0610,四川大学,50,计算机类(计算机科学与技术、物联网工程、人工智能),659
0610,四川大学,63,软件工程,659
0056,天津大学,11,工科试验班(电气信息类)(电气工程及其自动化、电子信息工程、通信工程、物联网工程、自动化、智能电网信息工程),659
0486,武汉大学,C7,理科试验班(空间信息与国土资源类)(地理信息科学、地理科学、土地资源管理),659
0486,武汉大学,J3,工科试验班(碳中和本硕博试验班)(水文与水资源工程),659
0699,西北工业大学,17,自动化类(自动化、电气工程及其自动化、机器人工程),659
0384,厦门大学,16,物理学类(物理学、天文学),659
0013,北京邮电大学,04,电子信息类(电子信息科学与技术、电子科学与技术、光电信息科学与工程、集成电路设计与集成系统),658
0614,电子科技大学,D1,工科试验班(智能仪器、智能控制)(自动化、测控技术与仪器),658
0286,东南大学,11,生物医学工程类(生物医学工程、化学工程与工艺、制药工程、生物工程),658
0036,对外经济贸易大学,10,金融科技,658
J002,国防科技大学,A4,自动化类[自动化(无人机方向)、机器人工程、人工智能],658
0269,华东师范大学,59,电子信息科学与技术,658
0269,华东师范大学,63,计算机科学与技术,658
0561,华南理工大学,45,软件工程,658
0272,上海财经大学,0V,数学类(信息与计算科学、数学与应用数学),658
0247,同济大学,36,机械类(中外合作办学)[机械电子工程(中外合作办学)、建筑电气与智能化(中外合作办学)、汽车服务工程(中外合作办学)],658
0486,武汉大学,A7,工商管理类[工程管理、市场营销、会计学、财务管理、人力资源管理、管理科学、工商管理(含战略与投资试验班)、物流管理(供应链运营方向试验班)],658
0699,西北工业大学,30,软件工程,658
0384,厦门大学,26,电子信息类(电子信息工程、集成电路设计与集成系统、微电子科学与工程、电子信息科学与技术、电磁场与无线技术、通信工程),658
0027,北京师范大学,1T,理科试验班[化学、生物科学类、环境科学与工程类、心理学、地理科学类、资源环境科学、化学(励耘实验班)、生物科学(励耘实验班)、地理科学(励耘实验班)],657
9614,电子科技大学(沙河校区),S1,软件工程(国家示范性软件学院),657
0269,华东师范大学,51,金融学(双学位),657
0269,华东师范大学,56,统计学类(统计学、保险学),657
0487,华中科技大学,0L,船舶与海洋工程,657
0025,首都医科大学,06,临床医学,657
0056,天津大学,09,工科试验班(精仪与光电信息类)[测控技术与仪器、光电信息科学与工程、智能感知工程、电子科学与技术(光电子技术)],657
0699,西北工业大学,15,能源动力类(航空动力与新能源试验班)(飞行器动力工程、能源与动力工程),657
0384,厦门大学,09,经济学类(金融学、金融工程、财政学、税收学、国际经济与贸易、国际商务、经济学、经济统计学),657
9002,中国人民大学(苏州校区),04,数学与应用数学(中外合作办学),657
0013,北京邮电大学,08,人工智能(大类招生),656
0141,大连理工大学,14,电子信息类(创新班)(电气工程及其自动化、自动化、电子信息工程、计算机科学与技术、生物医学工程),656
J002,国防科技大学,A3,航空航天类(航空航天工程、飞行器动力工程、材料科学与工程),656
0269,华东师范大学,72,地理科学,656
0561,华南理工大学,13,电气类(电气工程及其自动化、能源与动力工程),656
0561,华南理工大学,28,数学类(数学与应用数学、信息与计算科学、信息管理与信息系统),656
0055,南开大学,35,理科试验班类(物质科学与可持续发展)(生物科学、生物技术、药学、药物化学),656
0422,山东大学,14,计算机类(计算机与智能方向)(计算机科学与技术、人工智能),656
0025,首都医科大学,04,儿科学(5+3一体化),656
0610,四川大学,43,电子信息类(电子信息工程、光电信息科学与工程、通信工程),656
0056,天津大学,04,数学类(金融数学、数学与应用数学、数据科学与大数据技术),656
0062,天津医科大学,2A,临床医学(5+3一体化),656
0699,西北工业大学,12,材料类(新材料与化工试验班)(材料科学与工程、材料成型及控制工程、复合材料与工程、增材制造工程、高分子材料与工程、化学工程与工艺),656
0699,西北工业大学,13,机械类(航宇智能制造试验班)(飞行器制造工程、机械设计制造及其自动化、机械电子工程、工业设计、微机电系统工程、工业工程),656
0699,西北工业大学,19,数学类(数学与应用数学、信息与计算科学、统计学),656
0384,厦门大学,23,能源动力类(新能源科学与工程、储能科学与工程),656
0384,厦门大学,27,工科试验班(机械设计制造及其自动化、测控技术与仪器、电气工程及其自动化、自动化、飞行器设计与工程、飞行器动力工程),656
0384,厦门大学,32,理科试验班(生命科学与医学类)(生物科学、生物技术、基础医学),656
9027,北京师范大学(珠海校区),0Q,数学类[数学与应用数学、物理学、系统科学与工程、数据科学与大数据技术、应用统计学、人工智能(创新实验班)],655
0013,北京邮电大学,07,网络空间安全(大类招生),655
0054,华北电力大学(北京),01,电气类(电气工程及其自动化、智能电网信息工程),655
0561,华南理工大学,29,应用物理学(严济慈英才班),655
0561,华南理工大学,31,物理学类(应用物理学、光电信息科学与工程),655
0422,山东大学,35,计算机类(软件数媒与大数据方向)(软件工程、数字媒体技术、数据科学与大数据技术),655
0272,上海财经大学,0B,经济学(中外合作办学)(数量经济),655
0610,四川大学,39,微电子科学与工程,655
0698,西安交通大学,3C,工科试验班(经管类含中外合作学分项目)(大数据管理与应用、工商管理、工业工程、经济学、财政学、金融学、国际经济与贸易、贸易经济、金融工程、经济统计学、电子商务),655
0141,大连理工大学,68,人工智能(创新班),654
0036,对外经济贸易大学,02,经济学类(国际经济与贸易、财政学、税收学),654
0036,对外经济贸易大学,33,金融数学,654
0036,对外经济贸易大学,34,经济统计学,654
0226,哈尔滨医科大学,01,临床医学(5+3一体化，于维汉班),654
0269,华东师范大学,60,通信工程,654
0561,华南理工大学,02,工科试验班(智能装备与先进制造)(机械工程、机械电子工程、智能车辆工程、过程装备与控制工程、材料成型及控制工程),654
0422,山东大学,13,电子信息类(通信电子与光电方向)(通信工程、电子科学与技术、光电信息科学与工程),654
0422,山东大学,21,电气工程及其自动化,654
