batch,first,second,inst_code,inst,major_code,major,plan_num
本科提前批,物理,化,J002,国防科技大学(J002),38,信息对抗技术,6
本科提前批,物理,化,J002,国防科技大学(J002),39,核工程与核技术,1
本科提前批,物理,化,J002,国防科技大学(J002),40,侦察情报,3
本科提前批,物理,化,J002,国防科技大学(J002),41,侦察情报,3
本科提前批,物理,化,J002,国防科技大学(J002),42,运筹与任务规划,1
本科提前批,物理,化,J002,国防科技大学(J002),43,网电指挥与工程,2
本科提前批,物理,化,J002,国防科技大学(J002),44,无人系统工程,1
本科提前批,物理,化,J002,国防科技大学(J002),45,指挥信息系统工程,2
本科提前批,物理,化,J002,国防科技大学(J002),46,雷达工程,2
本科提前批,物理,化,J002,国防科技大学(J002),47,无人装备工程,1
本科提前批,物理,化,JV02,国防科技大学(JV02),50,机械工程,1
本科提前批,物理,化,JV02,国防科技大学(JV02),51,通信工程,1
本科提前批,物理,化,JV02,国防科技大学(JV02),52,雷达工程,1
本科提前批,物理,化,P042,国际关系学院(P042),WD,网络空间安全,1
本科提前批,物理,化,0042,国际关系学院(0042),DW,网络空间安全,1
本科提前批,物理,化,J017,海军大连舰艇学院(J017),01,军事海洋学,1
本科提前批,物理,化,J017,海军大连舰艇学院(J017),02,电子信息工程,2
本科提前批,物理,化,J017,海军大连舰艇学院(J017),03,通信工程,3
本科提前批,物理,化,J017,海军大连舰艇学院(J017),04,测绘工程,2
本科提前批,物理,化,J017,海军大连舰艇学院(J017),05,航海技术,10
本科提前批,物理,化,J017,海军大连舰艇学院(J017),06,武器系统与工程,2
本科提前批,物理,化,J017,海军大连舰艇学院(J017),07,探测制导与控制技术,14
本科提前批,物理,化,J017,海军大连舰艇学院(J017),08,无人系统工程,3
本科提前批,物理,化,JV17,海军大连舰艇学院(JV17),09,通信工程,1
本科提前批,物理,化,JV17,海军大连舰艇学院(JV17),10,航海技术,2
本科提前批,物理,化,JV17,海军大连舰艇学院(JV17),11,探测制导与控制技术,1
本科提前批,物理,化,JV16,海军工程大学(JV16),27,电气工程及其自动化,1
本科提前批,物理,化,JV16,海军工程大学(JV16),28,通信工程,1
本科提前批,物理,化,JV16,海军工程大学(JV16),29,计算机科学与技术,1
本科提前批,物理,化,JV16,海军工程大学(JV16),30,信息安全,1
本科提前批,物理,化,J016,海军工程大学(J016),01,机械工程,1
本科提前批,物理,化,J016,海军工程大学(J016),02,能源与动力工程,2
本科提前批,物理,化,J016,海军工程大学(J016),03,电气工程及其自动化,2
本科提前批,物理,化,J016,海军工程大学(J016),04,电气工程及其自动化,2
本科提前批,物理,化,J016,海军工程大学(J016),05,电气工程及其自动化,2
本科提前批,物理,化,J016,海军工程大学(J016),06,水声工程,1
本科提前批,物理,化,J016,海军工程大学(J016),07,自动化,1
本科提前批,物理,化,J016,海军工程大学(J016),08,计算机科学与技术,1
本科提前批,物理,化,J016,海军工程大学(J016),09,导航工程,2
本科提前批,物理,化,J016,海军工程大学(J016),10,轮机工程,2
本科提前批,物理,化,J016,海军工程大学(J016),11,轮机工程,1
本科提前批,物理,化,J016,海军工程大学(J016),12,船舶电子电气工程,1
本科提前批,物理,化,J016,海军工程大学(J016),13,船舶与海洋工程,2
本科提前批,物理,化,J016,海军工程大学(J016),14,船舶与海洋工程,3
本科提前批,物理,化,J016,海军工程大学(J016),15,信息对抗技术,1
本科提前批,物理,化,J016,海军工程大学(J016),16,核工程与核技术,9
本科提前批,物理,化,J016,海军工程大学(J016),17,辐射防护与核安全,1
本科提前批,物理,化,J016,海军工程大学(J016),18,安全工程,1
本科提前批,物理,化,J016,海军工程大学(J016),19,运筹与任务规划,1
本科提前批,物理,化,J016,海军工程大学(J016),20,目标工程,1
本科提前批,物理,化,J016,海军工程大学(J016),21,指挥信息系统工程,2
本科提前批,物理,化,J016,海军工程大学(J016),22,雷达工程,1
本科提前批,物理,化,J016,海军工程大学(J016),23,无人装备工程,2
本科提前批,物理,化,J016,海军工程大学(J016),24,电磁发射工程,1
本科提前批,物理,化,J016,海军工程大学(J016),25,装备经济管理,1
本科提前批,物理,化,J016,海军工程大学(J016),26,管理科学与工程类,3
本科提前批,物理,化,JV19,海军航空大学(JV19),09,电子信息工程,2
本科提前批,物理,化,J019,海军航空大学(J019),01,机械电子工程,1
本科提前批,物理,化,J019,海军航空大学(J019),02,机械电子工程,2
本科提前批,物理,化,J019,海军航空大学(J019),03,电气工程及其自动化,9
本科提前批,物理,化,J019,海军航空大学(J019),04,电子信息工程,2
本科提前批,物理,化,J019,海军航空大学(J019),05,水声工程,1
本科提前批,物理,化,J019,海军航空大学(J019),06,飞行器设计与工程,4
本科提前批,物理,化,J019,海军航空大学(J019),07,武器系统与工程,2
本科提前批,物理,化,J020,海军军医大学(J020),01,临床医学,1
本科提前批,物理,化,J020,海军军医大学(J020),02,临床医学,16
本科提前批,物理,化,J020,海军军医大学(J020),03,麻醉学,1
本科提前批,物理,化,J020,海军军医大学(J020),04,精神医学,1
本科提前批,物理,化,J020,海军军医大学(J020),05,预防医学,2
本科提前批,物理,化,J020,海军军医大学(J020),06,药学,1
本科提前批,物理,化,JV20,海军军医大学(JV20),08,临床医学,1
本科提前批,物理,化,JV20,海军军医大学(JV20),09,临床医学,1
本科提前批,物理,化,JV20,海军军医大学(JV20),10,麻醉学,1
本科提前批,物理,化,J018,海军潜艇学院(J018),01,电子信息工程,1
本科提前批,物理,化,J018,海军潜艇学院(J018),02,水声工程,2
本科提前批,物理,化,J018,海军潜艇学院(J018),03,水声工程,2
本科提前批,物理,化,J018,海军潜艇学院(J018),04,航海技术,2
本科提前批,物理,化,J018,海军潜艇学院(J018),05,救助与打捞工程,2
本科提前批,物理,化,J018,海军潜艇学院(J018),06,武器系统与工程,2
本科提前批,物理,化,J018,海军潜艇学院(J018),07,武器发射工程,2
本科提前批,物理,化,1100,海南热带海洋学院(1100),69,船舶电子电气工程,2
本科提前批,物理,化,0511,华中师范大学(0511),16,数学与应用数学,3
本科提前批,物理,化,0511,华中师范大学(0511),19,物理学,3
本科提前批,物理,化,0511,华中师范大学(0511),23,化学,2
本科提前批,物理,化,0511,华中师范大学(0511),25,生物科学,4
本科提前批,物理,化,J034,火箭军工程大学(J034),01,电气工程及其自动化,4
本科提前批,物理,化,J034,火箭军工程大学(J034),02,电子信息工程,2
本科提前批,物理,化,J034,火箭军工程大学(J034),03,通信工程,1
本科提前批,物理,化,J034,火箭军工程大学(J034),04,土木工程,3
本科提前批,物理,化,J034,火箭军工程大学(J034),05,武器发射工程,16
本科提前批,物理,化,J034,火箭军工程大学(J034),06,核工程与核技术,2
本科提前批,物理,化,J034,火箭军工程大学(J034),07,辐射防护与核安全,2
本科提前批,物理,化,JV34,火箭军工程大学(JV34),13,通信工程,1
本科提前批,物理,化,0390,集美大学(0390),02,航海技术,15
本科提前批,物理,化,0390,集美大学(0390),06,轮机工程,10
本科提前批,物理,化,0390,集美大学(0390),08,船舶电子电气工程,5
本科提前批,物理,化,J024,空军工程大学(J024),01,电气工程及其自动化,1
本科提前批,物理,化,J024,空军工程大学(J024),02,电气工程及其自动化,9
本科提前批,物理,化,J024,空军工程大学(J024),03,电子信息工程,1
本科提前批,物理,化,J024,空军工程大学(J024),04,电子信息工程,1
本科提前批,物理,化,J024,空军工程大学(J024),05,通信工程,5
本科提前批,物理,化,J024,空军工程大学(J024),06,导航工程,3
本科提前批,物理,化,J024,空军工程大学(J024),07,飞行器动力工程,4
本科提前批,物理,化,J024,空军工程大学(J024),08,武器系统与工程,3
本科提前批,物理,化,J024,空军工程大学(J024),09,武器发射工程,2
本科提前批,物理,化,J024,空军工程大学(J024),10,安全工程,1
本科提前批,物理,化,J024,空军工程大学(J024),11,火力指挥与控制工程,1
本科提前批,物理,化,J024,空军工程大学(J024),12,火力指挥与控制工程,1
本科提前批,物理,化,J024,空军工程大学(J024),13,空天防御指挥与控制工程,1
本科提前批,物理,化,J024,空军工程大学(J024),14,航空管制与领航工程,4
本科提前批,物理,化,J024,空军工程大学(J024),15,航空管制与领航工程,11
本科提前批,物理,化,J024,空军工程大学(J024),16,场站管理工程,3
本科提前批,物理,化,J024,空军工程大学(J024),17,场站管理工程,8
本科提前批,物理,化,J024,空军工程大学(J024),18,指挥信息系统工程,1
本科提前批,物理,化,J024,空军工程大学(J024),19,指挥信息系统工程,1
本科提前批,物理,化,J024,空军工程大学(J024),20,航空装备工程,2
本科提前批,物理,化,J024,空军工程大学(J024),21,雷达工程,5
本科提前批,物理,化,J024,空军工程大学(J024),22,雷达工程,1
本科提前批,物理,化,J024,空军工程大学(J024),23,导弹工程,1
本科提前批,物理,化,J024,空军工程大学(J024),24,无人装备工程,1
本科提前批,物理,化,J024,空军工程大学(J024),25,无人装备工程,1
本科提前批,物理,化,J024,空军工程大学(J024),26,无人装备工程,5
本科提前批,物理,化,J024,空军工程大学(J024),27,无人装备工程,4
本科提前批,物理,化,JV24,空军工程大学(JV24),28,通信工程,1
本科提前批,物理,化,JV24,空军工程大学(JV24),29,指挥信息系统工程,1
本科提前批,物理,化,JV30,空军军医大学(JV30),06,临床医学,2
本科提前批,物理,化,J030,空军军医大学(J030),01,临床医学,1
本科提前批,物理,化,J030,空军军医大学(J030),02,临床医学,1
本科提前批,物理,化,J030,空军军医大学(J030),03,临床医学,6
本科提前批,物理,化,J030,空军军医大学(J030),04,临床医学,1
本科提前批,物理,化,J030,空军军医大学(J030),05,预防医学,1
本科提前批,物理,化,J026,空军预警学院(J026),01,武器系统与工程,3
本科提前批,物理,化,J026,空军预警学院(J026),02,预警探测,7
本科提前批,物理,化,J026,空军预警学院(J026),03,网电指挥与工程,2
本科提前批,物理,化,J026,空军预警学院(J026),04,无人系统工程,3
本科提前批,物理,化,J026,空军预警学院(J026),05,指挥信息系统工程,1
本科提前批,物理,化,J026,空军预警学院(J026),06,雷达工程,2
本科提前批,物理,化,1432,辽宁警察学院(1432),1G,刑事科学技术,108
本科提前批,物理,化,1432,辽宁警察学院(1432),1H,交通管理工程,60
本科提前批,物理,化,1432,辽宁警察学院(1432),1J,公安视听技术,34
本科提前批,物理,化,1432,辽宁警察学院(1432),1K,网络安全与执法,97
本科提前批,物理,化,P432,辽宁警察学院(P432),2G,刑事科学技术,11
本科提前批,物理,化,P432,辽宁警察学院(P432),2J,公安视听技术,6
本科提前批,物理,化,P432,辽宁警察学院(P432),2K,网络安全与执法,12
本科提前批,物理,化,Q432,辽宁警察学院(Q432),3K,网络安全与执法,1
本科提前批,物理,化,J005,陆军步兵学院(J005),01,武器系统与工程,1
本科提前批,物理,化,J011,陆军防化学院(J011),01,作战指挥,10
本科提前批,物理,化,J004,陆军工程大学(J004),01,机械工程,2
本科提前批,物理,化,J004,陆军工程大学(J004),02,机械工程,1
本科提前批,物理,化,J004,陆军工程大学(J004),03,电气工程及其自动化,1
本科提前批,物理,化,J004,陆军工程大学(J004),04,电气工程及其自动化,1
本科提前批,物理,化,J004,陆军工程大学(J004),05,电子信息工程,1
本科提前批,物理,化,J004,陆军工程大学(J004),06,通信工程,5
本科提前批,物理,化,J004,陆军工程大学(J004),07,网络工程,3
本科提前批,物理,化,J004,陆军工程大学(J004),08,信息安全,1
本科提前批,物理,化,J004,陆军工程大学(J004),09,信息安全,1
本科提前批,物理,化,J004,陆军工程大学(J004),10,土木工程,2
本科提前批,物理,化,J004,陆军工程大学(J004),11,道路桥梁与渡河工程,7
本科提前批,物理,化,J004,陆军工程大学(J004),12,飞行器设计与工程,4
本科提前批,物理,化,J004,陆军工程大学(J004),13,武器系统与工程,1
本科提前批,物理,化,J004,陆军工程大学(J004),14,武器系统与工程,1
本科提前批,物理,化,J004,陆军工程大学(J004),15,武器系统与工程,2
本科提前批,物理,化,J004,陆军工程大学(J004),16,弹药工程与爆炸技术,3
本科提前批,物理,化,J004,陆军工程大学(J004),17,弹药工程与爆炸技术,2
本科提前批,物理,化,JV04,陆军工程大学(JV04),26,通信工程,2
本科提前批,物理,化,J012,陆军军医大学(J012),01,临床医学,1
本科提前批,物理,化,J012,陆军军医大学(J012),02,临床医学,13
本科提前批,物理,化,J012,陆军军医大学(J012),03,医学检验技术,1
本科提前批,物理,化,JV12,陆军军医大学(JV12),04,临床医学,2
本科提前批,物理,化,J007,陆军炮兵防空兵学院(J007),01,机械工程,2
本科提前批,物理,化,J007,陆军炮兵防空兵学院(J007),02,机械工程,2
本科提前批,物理,化,J007,陆军炮兵防空兵学院(J007),03,测控技术与仪器,1
本科提前批,物理,化,J007,陆军炮兵防空兵学院(J007),13,弹药工程与爆炸技术,1
本科提前批,物理,化,J014,陆军勤务学院(J014),01,物联网工程,1
本科提前批,物理,化,J014,陆军勤务学院(J014),02,军事能源工程,1
本科提前批,物理,化,JV14,陆军勤务学院(JV14),10,国防工程及其智能化,1
本科提前批,物理,化,J006,陆军装甲兵学院(J006),01,材料科学与工程,2
本科提前批,物理,化,J006,陆军装甲兵学院(J006),02,通信工程,1
本科提前批,物理,化,J006,陆军装甲兵学院(J006),03,光电信息科学与工程,1
本科提前批,物理,化,J006,陆军装甲兵学院(J006),04,武器系统与工程,1
本科提前批,物理,化,J006,陆军装甲兵学院(J006),05,装甲车辆工程,1
本科提前批,物理,化,0003,清华大学(0003),D1,核工程与核技术,1
本科提前批,物理,化,0003,清华大学(0003),D2,车辆工程,1
本科提前批,物理,化,0003,清华大学(0003),D3,机械工程,1
本科提前批,物理,化,1510,山东交通学院(1510),69,船舶电子电气工程,2
本科提前批,物理,化,1510,山东交通学院(1510),70,航海技术,4
本科提前批,物理,化,1510,山东交通学院(1510),71,轮机工程,4
本科提前批,物理,化,0718,陕西师范大学(0718),0R,数学与应用数学,3
本科提前批,物理,化,0718,陕西师范大学(0718),0T,物理学,2
本科提前批,物理,化,0718,陕西师范大学(0718),0V,化学,2
本科提前批,物理,化,0718,陕西师范大学(0718),0Z,生物科学,3
本科提前批,物理,化,0718,陕西师范大学(0718),14,计算机科学与技术,3
本科提前批,物理,化,0254,上海海事大学(0254),01,航海技术,10
本科提前批,物理,化,0254,上海海事大学(0254),02,轮机工程,10
本科提前批,物理,化,4423,上海科技大学(4423),01,物理学,2
本科提前批,物理,化,4423,上海科技大学(4423),02,化学,2
本科提前批,物理,化,4423,上海科技大学(4423),03,材料科学与工程,2
本科提前批,物理,化,4423,上海科技大学(4423),04,生物科学,2
本科提前批,物理,化,4423,上海科技大学(4423),05,生物技术,1
本科提前批,物理,化,4423,上海科技大学(4423),06,计算机科学与技术,1
本科提前批,物理,化,4423,上海科技大学(4423),07,电子信息工程,1
本科提前批,物理,化,4423,上海科技大学(4423),08,生物医学工程,1
本科提前批,物理,化,4423,上海科技大学(4423),09,管理科学,1
本科提前批,物理,化,4423,上海科技大学(4423),10,外国语言与外国历史,1
本科提前批,物理,化,4423,上海科技大学(4423),12,数学与应用数学,1
本科提前批,物理,化,6409,深圳北理莫斯科大学(6409),14,电子与计算机工程,2
本科提前批,物理,化,0497,武汉理工大学(0497),10,轮机工程,8
本科提前批,物理,化,0497,武汉理工大学(0497),23,航海技术,6
本科提前批,物理,化,JV39,武警工程大学(JV39),11,信息安全,1
本科提前批,物理,化,J039,武警工程大学(J039),01,应用统计学,1
本科提前批,物理,化,J039,武警工程大学(J039),02,机械工程,3
本科提前批,物理,化,J039,武警工程大学(J039),03,通信工程,4
本科提前批,物理,化,J039,武警工程大学(J039),04,计算机科学与技术,3
本科提前批,物理,化,J039,武警工程大学(J039),05,信息安全,3
本科提前批,物理,化,J039,武警工程大学(J039),06,信息安全,4
本科提前批,物理,化,J039,武警工程大学(J039),07,网络空间安全,1
本科提前批,物理,化,J039,武警工程大学(J039),08,土木工程,4
本科提前批,物理,化,J039,武警工程大学(J039),09,管理科学与工程类,2
本科提前批,物理,化,J039,武警工程大学(J039),10,管理科学与工程类,5
本科提前批,物理,化,J044,武警海警学院(J044),03,航海技术,2
本科提前批,物理,化,J040,武警警官学院(J040),07,信息安全,2
本科提前批,物理,化,J040,武警警官学院(J040),11,大数据工程,1
本科提前批,物理,化,0635,西南大学(0635),C1,化学,2
本科提前批,物理,化,0635,西南大学(0635),K1,数学与应用数学,2
本科提前批,物理,化,6407,香港中文大学(深圳)(6407),2A,理科试验班,5
本科提前批,物理,化,JV36,战略支援部队航天工程大学(JV36),08,光电信息科学与工程,1
本科提前批,物理,化,JV36,战略支援部队航天工程大学(JV36),09,武器系统与工程,1
本科提前批,物理,化,JV36,战略支援部队航天工程大学(JV36),10,武器发射工程,1
本科提前批,物理,化,JV36,战略支援部队航天工程大学(JV36),11,雷达工程,1
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),01,光电信息科学与工程,2
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),02,遥感科学与技术,2
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),03,武器发射工程,2
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),04,侦察情报,1
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),05,侦察情报,1
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),06,作战环境工程,2
本科提前批,物理,化,J036,战略支援部队航天工程大学(J036),07,指挥信息系统工程,2
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),01,地理科学,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),02,电子信息工程,2
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),03,电子科学与技术,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),04,通信工程,3
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),05,微电子科学与工程,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),06,信息工程,3
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),07,水声工程,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),08,人工智能,2
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),09,计算机科学与技术,3
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),10,信息安全,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),11,信息安全,4
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),12,网络空间安全,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),13,网络空间安全,6
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),14,测绘工程,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),15,遥感科学与技术,2
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),16,导航工程,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),17,信息对抗技术,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),21,目标工程,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),22,无人系统工程,2
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),23,大数据工程,3
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),24,密码学,1
本科提前批,物理,化,J037,战略支援部队信息工程大学(J037),25,密码工程,2
本科提前批,物理,化,JV37,战略支援部队信息工程大学(JV37),29,信息工程,1
本科提前批,物理,化,JV37,战略支援部队信息工程大学(JV37),30,网络空间安全,1
本科提前批,物理,化,JV37,战略支援部队信息工程大学(JV37),31,遥感科学与技术,1
本科提前批,物理,化,JV37,战略支援部队信息工程大学(JV37),32,目标工程,1
本科提前批,物理,化,JV37,战略支援部队信息工程大学(JV37),33,无人系统工程,1
本科提前批,物理,化,0340,浙江海洋大学(0340),19,航海技术,2
本科提前批,物理,化,0340,浙江海洋大学(0340),20,轮机工程,3
本科提前批,物理,化,P735,郑州警察学院(P735),12,刑事科学技术,3
本科提前批,物理,化,P735,郑州警察学院(P735),14,网络安全与执法,2
本科提前批,物理,化,2735,郑州警察学院(2735),11,刑事科学技术,3
本科提前批,物理,化,2735,郑州警察学院(2735),13,网络安全与执法,2
本科提前批,物理,化,0624,中国民用航空飞行学院(0624),0J,飞行技术,30
本科提前批,物理,化,0624,中国民用航空飞行学院(0624),18,飞行技术,20
本科提前批,物理,化,0624,中国民用航空飞行学院(0624),1A,飞行技术,25
本科提前批,物理,化,0041,中国人民公安大学(0041),1B,刑事科学技术,4
本科提前批,物理,化,0041,中国人民公安大学(0041),1C,交通管理工程,7
本科提前批,物理,化,0041,中国人民公安大学(0041),1D,安全防范工程,7
本科提前批,物理,化,0041,中国人民公安大学(0041),1E,公安视听技术,2
本科提前批,物理,化,0041,中国人民公安大学(0041),1F,网络安全与执法,11
本科提前批,物理,化,0041,中国人民公安大学(0041),1G,数据警务技术,9
本科提前批,物理,化,P041,中国人民公安大学(P041),2B,刑事科学技术,1
本科提前批,物理,化,P041,中国人民公安大学(P041),2C,交通管理工程,1
本科提前批,物理,化,P041,中国人民公安大学(P041),2D,安全防范工程,1
本科提前批,物理,化,P041,中国人民公安大学(P041),2E,公安视听技术,1
本科提前批,物理,化,P041,中国人民公安大学(P041),2F,网络安全与执法,1
本科提前批,物理,化,P041,中国人民公安大学(P041),2G,数据警务技术,1
本科提前批,物理,化,P105,中国人民警察大学(P105),2N,数据警务技术,2
本科提前批,物理,化,1105,中国人民警察大学(1105),1M,网络安全与执法,5
本科提前批,物理,化,1105,中国人民警察大学(1105),1N,数据警务技术,7
本科提前批,物理,化,0039,中国消防救援学院(0039),01,消防工程,1
本科提前批,物理,化,0039,中国消防救援学院(0039),03,火灾勘查,1
本科提前批,物理,化,0039,中国消防救援学院(0039),05,通信工程,1
本科提前批,物理,化,0039,中国消防救援学院(0039),09,飞行器控制与信息工程,1
本科提前批,物理,化,0039,中国消防救援学院(0039),0A,应急装备技术与工程,1
本科提前批,物理,化,0039,中国消防救援学院(0039),0B,通信工程,1
本科提前批,物理,化,0175,中国刑事警察学院(0175),H1,刑事科学技术,18
本科提前批,物理,化,0175,中国刑事警察学院(0175),J1,公安视听技术,4
本科提前批,物理,化,0175,中国刑事警察学院(0175),K1,网络安全与执法,26
本科提前批,物理,化,0175,中国刑事警察学院(0175),L1,数据警务技术,3
本科提前批,物理,化,P175,中国刑事警察学院(P175),H2,刑事科学技术,2
本科提前批,物理,化,P175,中国刑事警察学院(P175),J2,公安视听技术,1
本科提前批,物理,化,P175,中国刑事警察学院(P175),K2,网络安全与执法,4
本科提前批,物理,化,P175,中国刑事警察学院(P175),L2,数据警务技术,1
本科提前批,物理,化,1607,北部湾大学(1607),08,航海技术,4
本科提前批,物理,化,1607,北部湾大学(1607),09,轮机工程,4
本科提前批,物理,化,1607,北部湾大学(1607),0A,船舶电子电气工程,2
本科提前批,物理,化,J002,国防科技大学(J002),11,物理学类,3
本科提前批,物理,化,J002,国防科技大学(J002),12,化学,1
本科提前批,物理,化,J002,国防科技大学(J002),13,大气科学类,4
本科提前批,物理,化,J002,国防科技大学(J002),14,海洋技术,2
本科提前批,物理,化,J002,国防科技大学(J002),15,军事海洋学,2
本科提前批,物理,化,J002,国防科技大学(J002),16,理论与应用力学,1
本科提前批,物理,化,J002,国防科技大学(J002),17,机械工程,1
本科提前批,物理,化,J002,国防科技大学(J002),18,测控技术与仪器,1
本科提前批,物理,化,J013,陆军军事交通学院(J013),01,车辆工程,1
本科提前批,物理,化,J013,陆军军事交通学院(J013),02,车辆工程,3
