batch,first,second,inst_code,inst,major_code,major,plan_num
本科提前批(非军事院校),历史,政治,0001,北京大学(北京，公办),30,马克思主义理论类(马克思主义理论),1
本科提前批(非军事院校),历史,不限,P018,北京电子科技学院(北京，公办),OG,行政管理(只招女生。报考外语语种为英语。需政审面试合格),2
本科提前批(非军事院校),历史,不限,0027,北京师范大学(北京，公办),0Q,俄语(要求外语语种为英语)(须参加外语口试),2
本科提前批(非军事院校),历史,不限,0027,北京师范大学(北京，公办),OR,日语(要求外语语种为英语)(须参加外语口试),2
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),14,俄语(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),23,日语(日本研究)(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且人围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),30,泰语(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),35,葡萄牙语(法学)(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),37,塞尔维亚语(欧洲研究)(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),41,立陶宛语(欧洲研究)(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),43,马达加斯加语(法语)(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0030,北京外国语大学(北京，公办)(综合评价招生),44,格鲁吉亚语(根据我校2025年本科招生章程及综合评价招生简章要求，报名参加综合评价招生的考生，须参加北外组织的测试且入围，无需高考外语口试成绩),1
本科提前批(非军事院校),历史,不限,0032,北京语言大学(北京，公办),27,阿拉伯语(涉外石油人才实验班)(外语语种为英语，英语口试合格),1
本科提前批(非军事院校),历史,不限,0032,北京语言大学(北京，公办),47,外国语言文学类(小语种)[日语(日本研究)、法语(法国研究)、西班牙语(欧洲研究)、意大利语(欧洲研究)、阿拉伯语(中东学)波斯语(中东学)](外语语种为英语，英语口试合格),4
本科提前批(非军事院校),历史,不限,0145,东北大学(沈阳，公办)(综合评价招生),OA,公共管理类(法学、公共事业管理、行政管理、土地资源管理)(须达到特控线),20
本科提前批(非军事院校),历史,政治,0145,东北大学(沈阳，公办)(综合评价招生),OB,人文科学试验班(思想政治教育、哲学)(须达到特控线),10
本科提前批(非军事院校),历史,不限,0145,东北大学(沈阳，公办)(综合评价招生),OC,外国语言文学类(英语、日语、俄语、德语)(只招收外语语种为英语的考生)(须达到特控线),30
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A1,小学教育(国家公费师范生),2
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A2,学前教育(国家公费师范生),2
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A3,心理学(国家公费师范生),2
本科提前批(非军事院校),历史,政治,0200,东北师范大学(吉林，公办),A4,思想政治教育(国家公费师范生),8
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A5,汉语言文学(国家公费师范生),13
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A6,历史学(国家公费师范生),6
本科提前批(非军事院校),历史,不限,0200,东北师范大学(吉林，公办),A7,英语(国家公费师范生)(高考外语语种为英语),6
本科提前批(非军事院校),历史,政治,0246,复旦大学(上海，公办),15,马克思主义理论(望道班)[含马克思主义理论博英班(融通项目)],2
本科提前批(非军事院校),历史,政治,0042,国际关系学院(北京，公办),17,国际政治(身体等报考条件详见招生章程。只招男生),1
本科提前批(非军事院校),历史,不限,0042,国际关系学院(北京，公办),19,英语(身体等报考条件详见招生章程。只招男生)(英语语种),1
本科提前批(非军事院校),历史,不限,0042,国际关系学院(北京，公办),22,传播学(身体等报考条件详见招生章程。只招男生),1
本科提前批(非军事院校),历史,政治,P042,国际关系学院(北京，公办),05,国际政治(身体等报考条件详见招生章程。只招女生),1
本科提前批(非军事院校),历史,不限,P042,国际关系学院(北京，公办),07,英语(身体等报考条件详见招生章程。只招女生)(英语语种),1
本科提前批(非军事院校),历史,不限,P042,国际关系学院(北京，公办),10,传播学(身体等报考条件详见招生章程。只招女生),1
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),16,德语(设语言文学、区域国别、国际经济与贸易、法学课程模块),2
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),17,法语(设语言文学、区域国别、国际经济与贸易、法学课程模块),2
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),18,西班牙语(设语言文学、区域国别、国际经济与贸易、法学课程模块),2
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),21,朝鲜语(设语言文学、区域国别、国际经济与贸易、法学课程模块),2
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),E5,阿拉伯语(设语言文学、区域国别、国际经济与贸易、法学课程模块),3
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),E6,日语(设语言文学、区域国别、国际经济与贸易、法学课程模块),3
本科提前批(非军事院校),历史,不限,0212,黑龙江大学(黑龙江，公办),EB,俄语(前3名人选拔尖人才班，具体培养模式详见黑龙江大学本科招生信息网)(招收英语、俄语考生),8
本科提前批(非军事院校),历史,政治,0511,华中师范大学(湖北，公办),23,思想政治教育(国家公费师范生),5
本科提前批(非军事院校),历史,不限,0511,华中师范大学(湖北，公办),25,汉语言文学(国家公费师范生),3
本科提前批(非军事院校),历史,不限,0511,华中师范大学(湖北，公办),28,英语(国家公费师范生)(外语语种为英语),3
本科提前批(非军事院校),历史,不限,0511,华中师范大学(湖北，公办),30,外国语言文学类(日语、法语、俄语、西班牙语),1
本科提前批(非军事院校),历史,不限,0511,华中师范大学(湖北，公办),31,历史学(国家公费师范生),5
本科提前批(非军事院校),历史,地理,0511,华中师范大学(湖北，公办),49,地理科学(国家公费师范生),3
本科提前批(非军事院校),历史,政治,0183,吉林大学(吉林，公办),56,马克思主义理论(PPE哲学、政治学、经济学特色班),2
本科提前批(非军事院校),历史,政治,0414,江西师范大学(江西，公办),AA,马克思主义理论,1
本科提前批(非军事院校),历史,不限,6406,昆山杜克大学(江苏，中外合作办学)(综合评价招生),03,英语(中外合作办学)(仅招收综合评价测试入围并达到特殊类型招生录取控制线的考生),1
本科提前批(非军事院校),历史,政治,1432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",1B,治安学(只招男生),39
本科提前批(非军事院校),历史,政治,1432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",1C,侦查学(只招男生),37
本科提前批(非军事院校),历史,政治,1432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",1D,经济犯罪侦查(只招男生),35
本科提前批(非军事院校),历史,政治,1432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",1E,犯罪学(只招男生),18
本科提前批(非军事院校),历史,政治,1432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",1F,警务指挥与战术(只招男生),29
本科提前批(非军事院校),历史,政治,P432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",2B,治安学(只招女生),3
本科提前批(非军事院校),历史,政治,P432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",2C,侦查学(只招女生),3
本科提前批(非军事院校),历史,政治,P432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",2D,经济犯罪侦查(只招女生),4
本科提前批(非军事院校),历史,政治,P432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",2E,犯罪学(只招女生),2
本科提前批(非军事院校),历史,政治,P432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",2F,警务指挥与战术(只招女生),4
本科提前批(非军事院校),历史,政治,Q432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",3D,经济犯罪侦查(仅限公安专项生报考)(只招男生),1
本科提前批(非军事院校),历史,政治,R432,"辽宁警察学院(大连，公办)(公安类,须参加面试、体检、政审)",3B,治安学(仅限公安专项生报考)(只招女生),1
本科提前批(非军事院校),历史,政治,0284,南京大学(江苏，公办),00,马克思主义理论,2
本科提前批(非军事院校),历史,政治,0003,清华大学(北京，公办),T1,马克思主义理论,1
本科提前批(非军事院校),历史,政治,0718,陕西师范大学(陕西，公办),04,思想政治教育(国家公费师范生),1
本科提前批(非军事院校),历史,不限,0718,陕西师范大学(陕西，公办),09,学前教育(国家公费师范生)(不招色弱、色盲、单色识别不全者),3
本科提前批(非军事院校),历史,不限,0718,陕西师范大学(陕西，公办),OF,汉语言文学(国家公费师范生),2
本科提前批(非军事院校),历史,不限,0718,陕西师范大学(陕西，公办),OH,英语(国家公费师范生)(招收英语考生),2
本科提前批(非军事院校),历史,不限,0718,陕西师范大学(陕西，公办),OP,历史学(国家公费师范生),2
本科提前批(非军事院校),历史,不限,0274,上海海关学院(上海，公办),01,海关管理根据学院招生章程，只招男生。建议不符合下列身体条件的考生谨慎填报:男性身高不低于168厘米，体型匀称；双眼矫正视力均不低于0.6(标准对数视力4.8)，无明显视功能损害眼病；五官端正，面部无疤痕等明显特征和缺陷，无各种残疾,3
本科提前批(非军事院校),历史,不限,0274,上海海关学院(上海，公办),14,海关稽查[根据学院招生章程，只招男生。建议不符合下列身体条件的考生谨慎填报:男性身高不低于168厘米，体型匀称;双眼矫正视力均不低于0.6(标准对数视力4.8)，无明显视功能损害眼病；五官端正，面部无疤痕等明显特征和缺陷，无各种残疾,1
本科提前批(非军事院校),历史,不限,P274,上海海关学院(上海，公办),N1,海关管理[根据学院招生章程，只招女生。建议不符合下列身体条件的考生谨慎填报：女性身高不低于158厘米，体型匀称；双眼矫正视力均不低于0.6(标准对数视力4.8)，无明显视功能损害眼病；五官端正，面部无疤痕等明显特征和缺陷，无各种残疾],2
本科提前批(非军事院校),历史,不限,P274,上海海关学院(上海，公办),N4,海关稽查[根据学院招生章程，只招女生。建议不符合下列身体条件的考生谨慎填报：女性身高不低于158厘米，体型匀称;双眼矫正视力均不低于0.6(标准对数视力4.8)，无明显视功能损害眼病；五官端正，面部无疤痕等明显特征和缺陷，无各种残疾,1
本科提前批(非军事院校),历史,不限,0271,上海外国语大学(上海，公办),03,俄语(限英语、俄语考生报考)(外语口试合格),1
本科提前批(非军事院校),历史,不限,0271,上海外国语大学(上海，公办),10,日语(多元方向)[含日语(文学、日本学、口译/高起点、日英双语)、日语(工商管理双学位)(限英语、日语考生报考)(外语口试合格),2
本科提前批(非军事院校),历史,不限,6409,深圳北理莫斯科大学(广东，中外合作办学)(综合评价招生),03,国际经济与贸易(中外合作办学)(“631”综合评价录取模式招生。1.考生高考成绩不低于特殊类型招生控制分数线;2.仅招收该专业对应学校测试入围考生;3.单色识别不全者慎重报考;4.英语教学为主，非英语考生慎重报考;5.仅注册深圳北理莫斯科大学学籍，毕业达到要求，颁发深圳北理莫斯科大学学历学位证书),1
本科提前批(非军事院校),历史,不限,6409,深圳北理莫斯科大学(广东，中外合作办学)(综合评价招生),04,俄语(中外合作办学)(采用基于高考的“631”综合评价录取模式，要求:1.考生高考成绩不低于特殊类型招生控制分数线;2.仅招收该专业对应学校测试入围考生；3.注册莫斯科大学及深圳北理莫斯科大学两校学籍，毕业达到要求颁发两校学位及深圳北理莫斯科大学学历),3
本科提前批(非军事院校),历史,不限,0650,四川外国语大学(重庆，公办),12,德语,1
本科提前批(非军事院校),历史,不限,0650,四川外国语大学(重庆，公办),13,法语,1
本科提前批(非军事院校),历史,不限,0650,四川外国语大学(重庆，公办),16,西班牙语,1
本科提前批(非军事院校),历史,不限,0650,四川外国语大学(重庆，公办),21,朝鲜语,1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),03,英语(国际传播)(只招英语语种考生)(外语口试合格),1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),04,翻译(只招英语语种考生)(外语口试合格),1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),05,法语(外语口试合格),1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),06,日语(外语口试合格),1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),07,西班牙语(外语口试合格),1
本科提前批(非军事院校),历史,不限,0040,外交学院(北京，公办),08,法学(外语口试合格),1
本科提前批(非军事院校),历史,政治,0040,外交学院(北京，公办),11,国际事务与国际关系(外语口试合格),3
本科提前批(非军事院校),历史,政治,0486,武汉大学(湖北，公办),E4,马克思主义理论(含马克思主义理论、思想政治教育、中国共产党历史),4
本科提前批(非军事院校),历史,不限,0635,西南大学(重庆，公办),11,汉语言文学(国家公费师范生),1
本科提前批(非军事院校),历史,不限,0635,西南大学(重庆，公办),21,英语(国家公费师范生)只招收英语语种考生。对省级招生考试机构统一组织英语口试的省(自治区、直辖市)，考生须参加口试且成绩合格,1
本科提前批(非军事院校),历史,不限,0635,西南大学(重庆，公办),31,历史学(国家公费师范生),2
本科提前批(非军事院校),历史,政治,0635,西南大学(重庆，公办),41,思想政治教育(国家公费师范生),1
本科提前批(非军事院校),历史,不限,0635,西南大学(重庆，公办),92,特殊教育(国家公费师范生)(不招色弱、色盲考生),1
本科提前批(非军事院校),历史,地理,0635,西南大学(重庆，公办),G1,地理科学(国家公费师范生)(不招色盲考生),1
本科提前批(非军事院校),历史,政治,0652,西南政法大学(重庆，公办),01,侦查学(只招男生。1.要求双眼裸眼视力4.7及以上，其他录取条件参照教育部、司法部、教学司[2003]16号文件及我校招生章程。2.我校不单独组织体测面试),2
本科提前批(非军事院校),历史,不限,X006,香港城市大学(香港，公办),01,商学院(计算金融及金融科技；环球商业；会计；商业经济；金融；资讯管理；环球商业系统管理；管理学；环球营运管理；商业决策分析；市场营销)(对于2025年入读港城大的新生，2025/26学年至学生毕业学费除兽医学学士学位课程外为每学年港币17万元，而兽医学课程学费则为每学年港币35万元。如在学期间香港特区政府调高最低学费标准，以上学费也会作出调整)(语种为英语，且不低于120分)(特控线上录取),1
本科提前批(非军事院校),历史,不限,X006,香港城市大学(香港，公办),03,人文社会科学院(犯罪科学；心理学；社会工作；国际关系及全球事务；中文及历史；英语语言;语言学及语言应用；媒体与传播；数码电视与广播；公共事务与管理)(对于2025年人读港城大的新生，2025/26学年至学生毕业学费除兽医学学士学位课程外为每学年港币17万元，而兽医学课程学费则为每学年港币35万元。如在学期间香港特区政府调高最低学费标准，以上学费也会作出调整)(语种为英语，且不低于125分)(特控线上录取),1
本科提前批(非军事院校),历史,不限,X002,香港中文大学(香港，公办),02,"本科人学奖学金类(学费89000港元/年)[1.只录取填报第一院校志愿，并有专业志愿的考生;2.考生可选择人文或商科类，共提供46个主修专业；3.考生高考成绩须达到600分及以上，或考生高考成绩(不含加分)位列该省考前0.5%(一分一段表)，英语单科成绩须达130分及以上，若考生超出名额，则顺序按高考实际分数(不含加分)择优录取;4.考生可获颁发相等于攻读四年本科课程的一半学费及一万港元生活津贴,四年共36.6万港元](详情查阅招生官网)",1
本科提前批(非军事院校),历史,不限,X002,香港中文大学(香港，公办),03,人文类(学费每年178000港元)(英语成绩须达120分或以上)(详情查阅招生官网),3
本科提前批(非军事院校),历史,不限,X002,香港中文大学(香港，公办),04,商科类(学费每年178000港元)(英语成绩须达120分或以上)(详情查阅招生官网),2
本科提前批(非军事院校),历史,不限,6407,香港中文大学(深圳)(广东，内地与港澳台地区合作办学),3A,经济管理试验班(经济学、金融学、市场营销、会计学、国际商务)[高考外语≥120分；大一结束时学生可在经管学院的所有专业内(大数据管理与应用专业除外)选定主修专业],4
本科提前批(非军事院校),历史,政治,0762,新疆师范大学(新疆，公办),03,马克思主义理论,1
本科提前批(非军事院校),历史,政治,1392,"云南警官学院(云南，公办)(公安类,须参加面试、体检、政审)",E1,禁毒学(只招男生，面向地方公安机关入警就业),2
本科提前批(非军事院校),历史,政治,P392,"云南警官学院(云南，公办)(公安类,须参加面试、体检、政审)",E2,禁毒学(只招女生，面向地方公安机关入警就业),1
本科提前批(非军事院校),历史,不限,0335,浙江大学(浙江，公办),1D,外国语言文学类(小语种)(德语、法语、西班牙语、日语、俄语),4
本科提前批(非军事院校),历史,政治,0335,浙江大学(浙江，公办),1E,马克思主义理论,5
本科提前批(非军事院校),历史,政治,1483,"浙江警察学院(浙江，公办)(公安类,须参加面试、体检、政审)",12,涉外警务(外语成绩须达到外语单科总分的70%及以上。民族为汉族。只招男生),2
本科提前批(非军事院校),历史,政治,P483,"浙江警察学院(浙江，公办)(公安类,须参加面试、体检、政审)",13,涉外警务(外语成绩须达到外语单科总分的70%及以上。民族为汉族。只招女生),1
本科提前批(非军事院校),历史,政治,2735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",01,治安学(只招男生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,2735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",03,侦查学(只招男生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,2735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",05,公安管理学(只招男生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),1
本科提前批(非军事院校),历史,政治,2735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",07,警务指挥与战术(只招男生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,2735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",09,铁路警务(只招男生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),1
本科提前批(非军事院校),历史,政治,P735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",02,治安学(只招女生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,P735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",04,侦查学(只招女生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,P735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",06,公安管理学(只招女生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),2
本科提前批(非军事院校),历史,政治,P735,"郑州警察学院(河南，公办)(公安类,须参加面试、体检、政审)",10,铁路警务(只招女生，须参加省级公安机关统一组织的考察、体检、面试、体能测评且合格；此专业面向铁路公安机关就业),1
本科提前批(非军事院校),历史,不限,0033,中国传媒大学(北京，公办),46,日语(中日文化交流与国际事务方向)(只招英语语种考生),3
本科提前批(非军事院校),历史,不限,0423,中国海洋大学(山东，公办),62,朝鲜语,2
本科提前批(非军事院校),历史,不限,0423,中国海洋大学(山东，公办),64,日语,2
本科提前批(非军事院校),历史,不限,0002,中国人民大学(北京，公办),D1,外国语言文学类(日语、俄语、德语、法语、西班牙语)(外语语种为英语，如有外语口试或听说测试须成绩合格),3
本科提前批(非军事院校),历史,政治,0002,中国人民大学(北京，公办),D3,中国共产党历史,2
本科提前批(非军事院校),历史,政治,0002,中国人民大学(北京，公办),D4,马克思主义理论,3
本科提前批(非军事院校),历史,不限,9002,中国人民大学(苏州校区)(江苏，公办),01,法语(中外合作办学)(合作院校为法国索邦大学，中法双学位)(外语语种为英语，外语口试或听说测试成绩合格),2
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),11,"治安学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",4
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),12,"治安学(警察法学方向)(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上、22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",2
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),13,"侦查学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",5
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),14,"公安情报学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",2
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),15,"犯罪学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上、22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",2
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),16,"公安管理学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上、22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",2
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),54,"公安情报学(面向铁路公安机关人警就业)(面向生源地铁路公安机关人警就业。均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",1
本科提前批(非军事院校),历史,政治,0041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),73,侦查学(面向海关缉私部门人警就业)(面向生源地海关缉私部门入警就业。均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上、22周岁以下，只招男生，身高不低于170cm，左右眼单侧裸眼视力不低于4.8，须面试合格，具体要求详见《招生章程》),1
本科提前批(非军事院校),历史,政治,P041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),21,"治安学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招女生，身高不低于160cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",1
本科提前批(非军事院校),历史,政治,P041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),23,"侦查学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上22周岁以下，只招女生，身高不低于160cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",1
本科提前批(非军事院校),历史,政治,P041,中国人民公安大学(北京，公办)(公安类，须参加面试、体检、政审),26,"公安管理学(均须参加各省级公安机关组织的政治考察、面试、体检、体能测评并且合格，考生年龄为16周岁以上、22周岁以下，只招女生，身高不低于160cm，左右眼单侧裸眼视力不低于4.8,须面试合格，具体要求详见《招生章程》)",1
本科提前批(非军事院校),历史,政治,1105,中国人民警察大学(河北，公办)(公安类，须参加面试、体检、政审),1G,移民管理(只招男生，面向地方公安机关入警就业。具体标准和要求详见警察大学2025年《招生章程》),3
本科提前批(非军事院校),历史,政治,1105,中国人民警察大学(河北，公办)(公安类，须参加面试、体检、政审),1K,警务指挥与战术(只招男生，面向地方公安机关入警就业。具体标准和要求详见警察大学2025年《招生章程》),3
本科提前批(非军事院校),历史,政治,1105,中国人民警察大学(河北，公办)(公安类，须参加面试、体检、政审),1P,公安政治工作(只招男生，面向地方公安机关入警就业。具体标准和要求详见警察大学2025年《招生章程》),1
本科提前批(非军事院校),历史,政治,P105,中国人民警察大学(河北，公办)(公安类，须参加面试、体检、政审),2G,移民管理(只招女生，面向地方公安机关入警就业。具体标准和要求详见警察大学2025年《招生章程》),1
本科提前批(非军事院校),历史,政治,P105,中国人民警察大学(河北，公办)(公安类，须参加面试、体检、政审),2K,警务指挥与战术(只招女生，面向地方公安机关入警就业。具体标准和要求详见警察大学2025年《招生章程》),1
本科提前批(非军事院校),历史,政治,0039,中国消防救援学院(北京，公办),OD,思想政治教育(消防救援，只招男生)(1.执行特殊类型招生录取控制分数线;2.须参加本省消防员招录工作办公室组织的体格检查、政治考核、心理测试和面试，结论均为合格),1
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),A1,治安学(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),6
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),B1,侦查学(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),26
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),D1,警犬技术(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),5
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),E1,经济犯罪侦查(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),6
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),F1,公安情报学(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),2
本科提前批(非军事院校),历史,政治,0175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),M1,禁毒学(仅招男生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向铁路公安机关就业，详见《招生章程》),1
本科提前批(非军事院校),历史,政治,P175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),A2,治安学(仅招女生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),2
本科提前批(非军事院校),历史,政治,P175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),B2,侦查学(仅招女生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),6
本科提前批(非军事院校),历史,政治,P175,中国刑事警察学院(沈阳，公办)(公安类，须参加面试、体检、政审),D2,警犬技术(仅招女生，须参加生源省公安机关组织的政治考察、面试、体检、体能测评且合格，面向地方公安机关就业，详见《招生章程》),1
